Product ID,Category,Sub-Category,Product Name
OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3
FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs
FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp
FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry"
OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink"
OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels
OFF-PA-10000130,Office Supplies,Paper,Xerox 199
OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb."
OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)
OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand"
OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers
TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB
TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410
FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"
FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black"
FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools
FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs
FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame
FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt"
OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge
OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack"
OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils
OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size"
OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System
OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893
OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
OFF-PA-10003625,Office Supplies,Paper,Xerox 1979
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page"
OFF-PA-10004039,Office Supplies,Paper,Xerox 1882
OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors
TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard
TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)
TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone
TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60
TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810
FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase
FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack"
FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table
OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set
OFF-AR-10003651,Office Supplies,Art,Newell 350
OFF-PA-10001947,Office Supplies,Paper,Xerox 1974
OFF-PA-10004100,Office Supplies,Paper,Xerox 216
OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray"
OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads
TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse
TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive
FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton"
OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders
OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders
OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch
OFF-PA-10002262,Office Supplies,Paper,Xerox 192
OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages"
OFF-PA-10004609,Office Supplies,Paper,Xerox 221
TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone
FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories
OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"
OFF-AR-10001315,Office Supplies,Art,Newell 310
OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers
OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb."
OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors
OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors
TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone
FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish"
FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders
OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal
OFF-PA-10003270,Office Supplies,Paper,Xerox 1954
OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black"
OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.
TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker
TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4
FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases
FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair
FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs
FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets
OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector
OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner
OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System
OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb."
OFF-PA-10003395,Office Supplies,Paper,Xerox 1941
OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper
OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top
TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard
FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases
FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat
FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany"
FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps
FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock"
FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables
FUR-TA-10002533,Furniture,Tables,BPI Conference Tables
FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table"
OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front"
OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets
OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine
OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets
OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders
OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11"""
OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads"
OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers
OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager
OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving
TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx
TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black
FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases
OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black"
OFF-LA-10001569,Office Supplies,Labels,Avery 499
OFF-LA-10002787,Office Supplies,Labels,Avery 480
OFF-PA-10000357,Office Supplies,Paper,Xerox 1888
OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack"
OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders
TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard
TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard
TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410
TEC-PH-10002885,Technology,Phones,Apple iPhone 5
TEC-PH-10003273,Technology,Phones,AT&T TR1909W
TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile)
OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips
OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
OFF-PA-10000223,Office Supplies,Paper,Xerox 2000
TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone
OFF-AR-10002833,Office Supplies,Art,Newell 322
OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes
OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books
OFF-PA-10003309,Office Supplies,Paper,Xerox 211
OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper
OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving
TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural"
TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router
OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room
OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System
OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""
OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope
OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes
OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)
OFF-PA-10002245,Office Supplies,Paper,Xerox 1895
FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs
FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair
FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame
FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings
OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit"
OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders
OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope
OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes
OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes
OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard
TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack
FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair
FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy"
FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear"
FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14"""
FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy"
OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils
OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders
OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets
OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box"
OFF-PA-10001800,Office Supplies,Paper,Xerox 220
OFF-PA-10001815,Office Supplies,Paper,Xerox 1885
OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files
OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit"
TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)
TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4
FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame
FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame
FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish"
FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair
FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown"
FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame
FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings
FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table
OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors
OFF-LA-10000248,Office Supplies,Labels,Avery 52
OFF-LA-10001317,Office Supplies,Labels,Avery 520
OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes
OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"
TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black
TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone
FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak"
OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector
OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones
OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893
OFF-PA-10001166,Office Supplies,Paper,Xerox 2
OFF-PA-10002586,Office Supplies,Paper,Xerox 1970
OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers
TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker
TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone
FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets
OFF-FA-10003021,Office Supplies,Fasteners,Staples
FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish"
FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets
OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor
OFF-AR-10001954,Office Supplies,Art,Newell 331
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils
OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes
OFF-LA-10002043,Office Supplies,Labels,Avery 489
OFF-PA-10001363,Office Supplies,Paper,Xerox 1933
OFF-SU-10001225,Office Supplies,Supplies,Staple remover
TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads
TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
OFF-FA-10003112,Office Supplies,Fasteners,Staples
OFF-FA-10003495,Office Supplies,Fasteners,Staples
OFF-LA-10000452,Office Supplies,Labels,Avery 488
OFF-LA-10002762,Office Supplies,Labels,Avery 485
TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit
OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes
OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers
TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack"
FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat
FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs
FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown"
FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts"
FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate
FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black"
OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"
OFF-PA-10001972,Office Supplies,Paper,Xerox 214
TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier
TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic"
TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray
FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases
FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black"
FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black"
FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge"
OFF-AP-10004249,Office Supplies,Appliances,Staple holder
OFF-AR-10000940,Office Supplies,Art,Newell 343
OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
OFF-LA-10000634,Office Supplies,Labels,Avery 509
OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"
OFF-PA-10002923,Office Supplies,Paper,Xerox 1942
TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0
TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...
TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black"
